xCoord	yCoord	Frame	LEventInfo
0.45191406250000005	0.6874583333333334	0	Fixation
0.451890625	0.6853541666666667	1	Fixation
0.4524375	0.6845208333333334	2	Fixation
0.45452343749999996	0.6849166666666666	3	Fixation
0.4683671875	0.6988958333333334	4	Fixation
0.4686484375	0.6958749999999999	5	Fixation
0.46967187499999996	0.69209375	5	Fixation
0.4694140625	0.6885625	6	Fixation
0.4684296875	0.6869791666666667	6	Fixation
0.46628125000000004	0.6848645833333333	7	Fixation
0.46419531249999996	0.6851666666666667	8	Fixation
0.4628671875	0.6849375	9	Fixation
0.4625390625	0.6857187499999999	10	Fixation
0.4614375	0.6857500000000001	11	Fixation
0.4608359375	0.6852083333333333	11	Fixation
0.46209375	0.6828541666666667	12	Fixation
0.46185937499999996	0.6792291666666667	13	Fixation
0.46233593749999996	0.6744791666666666	13	Fixation
0.4624453125	0.6703645833333333	13	Fixation
0.46196875000000004	0.6665104166666667	13	Fixation
0.46109375	0.6618854166666667	16	Fixation
0.458703125	0.6601458333333333	16	Fixation
0.456734375	0.6626041666666667	16	Fixation
0.45601562500000004	0.6578229166666667	19	Fixation
0.456078125	0.6576770833333333	20	Fixation
0.45717187499999995	0.6590729166666667	21	Fixation
0.4564375	0.6581354166666666	22	Fixation
0.4569296875	0.6575104166666667	23	Fixation
0.45716406249999997	0.6566666666666666	24	Fixation
0.459375	0.6571874999999999	26	Fixation
0.4610546875	0.6566562499999999	26	Fixation
0.46294531250000004	0.6552708333333332	27	Fixation
0.46520312500000005	0.653125	28	Fixation
0.4670078125	0.6478958333333333	29	Fixation
0.45392968749999996	0.6196979166666666	34	Fixation
0.462015625	0.60471875	36	Fixation
0.463859375	0.6035104166666667	36	Fixation
0.4686796875	0.6108750000000001	37	Fixation
0.4665	0.59971875	38	Fixation
0.46690624999999997	0.6026666666666666	39	Fixation
0.4664921875	0.604125	39	Fixation
0.468125	0.606	40	Fixation
0.4682109375	0.6086770833333334	41	Fixation
0.46929687500000006	0.6079583333333333	42	Fixation
0.4697265625	0.6071875	43	Fixation
0.471515625	0.6075625	43	Fixation
0.4726328125	0.6100937500000001	45	Fixation
0.47435937499999997	0.61159375	45	Fixation
0.47603906250000005	0.6131354166666667	46	Fixation
0.477546875	0.6156458333333333	46	Fixation
0.4791875	0.6155104166666666	47	Fixation
0.4815078125	0.6166354166666667	48	Fixation
0.48288281250000004	0.62221875	49	Fixation
0.48433593750000004	0.6198125	50	Fixation
0.484078125	0.62525	51	Fixation
0.4822109375	0.6263645833333332	51	Fixation
0.4808203125	0.6246770833333334	52	Fixation
0.48010937499999995	0.6244999999999999	53	Fixation
0.47996875	0.624875	54	Fixation
0.4809765625	0.6244583333333333	55	Fixation
0.4825859375	0.6248854166666666	55	Fixation
0.48364843750000003	0.6245520833333333	56	Fixation
0.4843671875	0.62490625	57	Fixation
