xCoord	yCoord	Frame	LEventInfo
0.297453125	0.79453125	1	Fixation
0.2965390625	0.80003125	2	Fixation
0.2978046875	0.8148854166666666	3	Fixation
0.3001484375	0.81346875	4	Fixation
0.2997109375	0.8167708333333333	5	Fixation
0.3023203125	0.8377291666666667	6	Fixation
0.2985625	0.8277916666666666	6	Fixation
0.2916875	0.8375	7	Fixation
0.302875	0.8065416666666666	8	Fixation
0.30174218750000004	0.8012395833333333	9	Fixation
0.3004375	0.80221875	9	Fixation
0.3055234375	0.8112291666666667	10	Fixation
0.30489062499999997	0.8112291666666667	11	Fixation
0.3041875	0.81703125	12	Fixation
0.3047578125	0.8066354166666667	13	Fixation
0.3054453125	0.8092708333333333	13	Fixation
0.3038984375	0.8504270833333333	14	Fixation
0.3034140625	0.8170104166666667	15	Fixation
0.305671875	0.8134583333333333	16	Fixation
0.307140625	0.8039583333333333	17	Fixation
0.3060859375	0.81709375	18	Fixation
0.3046953125	0.8148020833333334	18	Fixation
0.304921875	0.8168333333333333	19	Fixation
0.2938515625	0.8214583333333334	20	Fixation
0.29834375	0.8246458333333333	20	Fixation
0.3075703125	0.8153958333333333	21	Fixation
0.306953125	0.8214583333333334	22	Fixation
0.3083984375	0.8120416666666667	23	Fixation
0.3078359375	0.8152291666666667	24	Fixation
0.30955468750000004	0.8164583333333333	24	Fixation
0.30860937499999996	0.8190000000000001	25	Fixation
0.30321875	0.8225	26	Fixation
0.307546875	0.82275	27	Fixation
0.30598437500000003	0.8123333333333334	28	Fixation
0.307	0.8155625000000001	29	Fixation
0.3057109375	0.80759375	30	Fixation
0.30478125	0.8373229166666667	30	Fixation
0.3046171875	0.8098020833333333	31	Fixation
0.30415625	0.8090104166666666	32	Fixation
0.3038984375	0.7980833333333333	33	Fixation
0.3033203125	0.805125	33	Fixation
0.29965625	0.808125	34	Fixation
0.2988046875	0.8200000000000001	35	Fixation
0.2993515625	0.8184791666666666	36	Fixation
0.3015234375	0.8113541666666666	36	Fixation
0.2962265625	0.8484895833333332	38	Fixation
0.30074999999999996	0.8464062499999999	38	Fixation
0.2915859375	0.8516041666666666	39	Fixation
0.3029609375	0.83703125	40	Fixation
0.3041015625	0.83465625	40	Fixation
0.3046796875	0.8240729166666667	41	Fixation
0.30325	0.8402291666666667	42	Fixation
0.30509375	0.8303125	43	Fixation
0.30240625	0.83790625	44	Fixation
0.303890625	0.8413541666666667	44	Fixation
0.3044453125	0.8371770833333334	45	Fixation
0.3043125	0.8276249999999999	46	Fixation
0.30369531250000004	0.8343229166666667	47	Fixation
0.304734375	0.8264895833333333	48	Fixation
0.3047578125	0.8334583333333333	49	Fixation
0.3023359375	0.8369166666666668	50	Fixation
0.29972656249999996	0.7997291666666667	50	Fixation
