xCoord	yCoord	Frame	BEventInfo
0.5003203125	0.3346458333333333	0	Fixation
0.499203125	0.3333020833333334	1	Fixation
0.4986328125	0.3363333333333333	1	Fixation
0.49709375	0.33346875	2	Fixation
0.49906249999999996	0.3218020833333333	4	Fixation
0.4991875	0.3142916666666667	5	Fixation
0.496765625	0.32286458333333334	6	Fixation
0.4946328125	0.3327708333333333	7	Fixation
0.49192187499999995	0.3363229166666667	8	Fixation
0.4879296875	0.3395208333333333	9	Fixation
0.4851328125	0.3397395833333333	10	Fixation
0.47528125	0.33025000000000004	12	Fixation
0.47340625000000003	0.329625	13	Fixation
0.4691875	0.33005208333333336	13	Fixation
0.46947656249999997	0.33217708333333335	15	Fixation
0.46773437500000004	0.33265625000000004	15	Fixation
0.465984375	0.33338541666666666	16	Fixation
0.4641875	0.33247916666666666	17	Fixation
0.464078125	0.33040625	18	Fixation
0.46394531250000004	0.32841666666666663	18	Fixation
0.46460156250000006	0.32689583333333333	19	Fixation
0.4645546875	0.3263333333333333	20	Fixation
0.4645625	0.32599999999999996	21	Fixation
0.46605468749999995	0.32489583333333333	21	Fixation
0.46810156249999996	0.32602083333333337	22	Fixation
0.4695078125	0.3252083333333333	23	Fixation
0.471359375	0.3273645833333333	24	Fixation
0.4736953125	0.32865625	24	Fixation
0.47495312500000003	0.3306979166666667	25	Fixation
0.475203125	0.33184375	26	Fixation
0.47692968750000003	0.3300104166666667	27	Fixation
0.4656953125	0.324625	44	Fixation
0.4634296875	0.32596875000000003	44	Fixation
0.46032812500000003	0.32746875000000003	45	Fixation
0.4588046875	0.32903125	46	Fixation
0.4571875	0.33140624999999996	47	Fixation
0.45600781250000005	0.33215625	48	Fixation
0.4545703125	0.3315416666666666	49	Fixation
0.4545078125	0.33216666666666667	49	Fixation
0.455234375	0.33240625	50	Fixation
0.45512499999999995	0.33234375	51	Fixation
0.45487500000000003	0.33048958333333334	52	Fixation
0.455203125	0.32938541666666665	53	Fixation
0.456171875	0.32856250000000004	53	Fixation
0.45690625	0.32735416666666667	54	Fixation
0.45803125	0.3259166666666667	55	Fixation
0.458484375	0.32581249999999995	56	Fixation
0.4596796875	0.32565625	57	Fixation
0.46202343749999997	0.326125	58	Fixation
0.463390625	0.3258229166666667	58	Fixation
0.4644453125	0.32538541666666665	59	Fixation
0.465625	0.32595833333333335	60	Fixation
0.46497656249999997	0.3279375	61	Fixation
0.4657265625	0.32925	61	Fixation
0.46668750000000003	0.33155208333333336	62	Fixation
0.46842187500000004	0.3342395833333333	63	Fixation
0.46815625	0.3360208333333333	64	Fixation
0.469140625	0.3387604166666666	64	Fixation
0.46880468750000004	0.33957291666666667	65	Fixation
0.469734375	0.34203125	66	Fixation
0.4706953125	0.3418541666666667	67	Fixation
0.38594531249999997	0.4197916666666667	69	Fixation
0.3861953125	0.42116666666666663	70	Fixation
0.38671875	0.4214583333333334	71	Fixation
0.38796875000000003	0.42210416666666667	72	Fixation
0.3891171875	0.4220833333333333	73	Fixation
0.4747265625	0.3661979166666667	76	Fixation
0.47565625	0.36594791666666665	77	Fixation
0.477421875	0.36533333333333334	77	Fixation
0.478921875	0.36462500000000003	78	Fixation
0.4791953125	0.36466666666666664	79	Fixation
0.48120312500000006	0.36414583333333334	80	Fixation
0.48266406249999994	0.36393749999999997	81	Fixation
0.48390625	0.3633020833333333	81	Fixation
0.48446875	0.36470833333333336	82	Fixation
0.485765625	0.3634479166666667	83	Fixation
0.4869921875	0.3657916666666667	84	Fixation
0.48791406249999997	0.36557291666666664	84	Fixation
0.48859375	0.36654166666666665	85	Fixation
0.490109375	0.3661875	86	Fixation
0.4906796875	0.36604166666666665	87	Fixation
0.49135156249999995	0.3664479166666667	87	Fixation
0.49203906249999996	0.36725	88	Fixation
0.4927265625	0.3662395833333333	89	Fixation
0.49290625	0.36555208333333333	90	Fixation
0.49389843750000006	0.3657083333333333	91	Fixation
0.49490625	0.36655208333333333	92	Fixation
0.49535937499999994	0.36929166666666663	92	Fixation
0.494953125	0.37042708333333335	93	Fixation
0.495234375	0.3704791666666667	94	Fixation
0.49538281250000005	0.37222916666666667	95	Fixation
0.4946328125	0.37361458333333336	96	Fixation
0.49601562499999996	0.37402083333333336	97	Fixation
0.4959296875	0.37402083333333336	97	Fixation
0.495203125	0.3733020833333333	98	Fixation
0.496125	0.3736875	99	Fixation
0.4968515625	0.37397916666666664	100	Fixation
0.4983046875	0.3733541666666667	100	Fixation
0.49894531249999996	0.3735416666666667	101	Fixation
0.5002734375	0.37397916666666664	102	Fixation
0.5006171875	0.37222916666666667	103	Fixation
0.5021718749999999	0.37086458333333333	104	Fixation
0.5033984375	0.37005208333333334	104	Fixation
0.50578125	0.3694270833333333	105	Fixation
0.506796875	0.3673541666666667	106	Fixation
0.509078125	0.36643749999999997	107	Fixation
0.51115625	0.365625	108	Fixation
0.5132734375	0.36564583333333334	108	Fixation
0.514546875	0.3668020833333333	109	Fixation
0.5161875	0.36688541666666663	110	Fixation
0.5246484375	0.3428645833333333	112	Fixation
0.524859375	0.34359375000000003	113	Fixation
0.5260390625	0.34494791666666663	114	Fixation
0.528828125	0.34622916666666664	115	Fixation
0.5285234375	0.34663541666666664	116	Fixation
0.5295	0.34803125	117	Fixation
0.5291640625	0.34740624999999997	117	Fixation
0.53009375	0.3484583333333333	118	Fixation
0.5312578125	0.3472708333333333	119	Fixation
0.5325546875	0.34587500000000004	120	Fixation
0.531703125	0.3450520833333333	120	Fixation
0.5316171875	0.3446666666666667	121	Fixation
0.53259375	0.34220833333333334	122	Fixation
0.5329921875	0.34334375	123	Fixation
0.5335156249999999	0.3464375	123	Fixation
0.41678906250000003	0.58475	128	Fixation
0.40767968750000005	0.6388541666666666	128	Fixation
0.41340625	0.683375	129	Fixation
0.39290625	0.6991458333333332	130	Fixation
0.3778828125	0.706125	131	Fixation
0.36278125	0.6913854166666666	131	Fixation
0.22482031249999998	0.6730937499999999	134	Fixation
0.193703125	0.6730208333333334	134	Fixation
0.16795312499999998	0.6699270833333333	136	Fixation
0.2588125	0.5503229166666667	140	Fixation
0.3129765625	0.5482604166666667	140	Fixation
0.3651484375	0.5410208333333333	141	Fixation
0.412390625	0.5381979166666666	142	Fixation
0.4616328125	0.5355520833333334	143	Fixation
0.493140625	0.5380208333333333	144	Fixation
0.518671875	0.5478854166666667	144	Fixation
0.5007343750000001	0.5558541666666666	145	Fixation
0.47692968750000003	0.5996458333333333	148	Fixation
0.4686640625	0.63253125	149	Fixation
0.459171875	0.6475208333333333	150	Fixation
0.4439296875	0.6485729166666666	151	Fixation
0.43364062499999995	0.6547499999999999	151	Fixation
0.42179687499999996	0.6380312499999999	152	Fixation
0.41098437499999996	0.6188020833333333	153	Fixation
0.407296875	0.60103125	154	Fixation
0.40428125000000004	0.5692395833333334	154	Fixation
0.3988515625	0.5395625000000001	156	Fixation
0.5874921875	0.6674583333333334	163	Fixation
0.538078125	0.6707708333333334	164	Fixation
0.5269296875	0.67346875	167	Fixation
0.5058281250000001	0.7180416666666667	167	Fixation
0.48454687500000004	0.6380104166666667	171	Fixation
0.4831015625	0.62515625	171	Fixation
0.48372656249999996	0.6106874999999999	172	Fixation
0.4923984375	0.47611458333333334	175	Fixation
0.485265625	0.47852083333333334	176	Fixation
0.54559375	0.35866666666666663	188	Fixation
0.54859375	0.2945520833333333	189	Fixation
0.5449843750000001	0.28588541666666667	190	Fixation
0.5377109375	0.29432291666666666	191	Fixation
0.5270546875	0.30540625	191	Fixation
0.5182734375	0.31	192	Fixation
0.513296875	0.31525	193	Fixation
0.5079609375	0.3056875	194	Fixation
0.508765625	0.31445833333333334	194	Fixation
0.5048984375	0.30863541666666666	196	Fixation
0.5102421875	0.3111666666666667	196	Fixation
0.5171796875	0.31577083333333333	197	Fixation
0.5138828125	0.3111875	198	Fixation
0.5712734375	0.3012708333333334	200	Fixation
0.56896875	0.30328125	201	Fixation
0.5683515625	0.30786458333333333	202	Fixation
0.568625	0.31656249999999997	203	Fixation
0.568734375	0.3220104166666667	203	Fixation
0.5709765625000001	0.32626041666666666	204	Fixation
0.572171875	0.33025000000000004	204	Fixation
0.573109375	0.3329583333333333	206	Fixation
0.5757109375	0.33016666666666666	207	Fixation
0.5744296875	0.33115625000000004	207	Fixation
0.5748515624999999	0.3262083333333334	208	Fixation
0.573859375	0.32354166666666667	209	Fixation
0.5715625	0.32394791666666667	210	Fixation
0.5694375	0.31846875	211	Fixation
0.5663671875	0.3201458333333333	211	Fixation
0.5641875	0.31956249999999997	212	Fixation
0.5575	0.32159375	215	Fixation
0.557140625	0.32	215	Fixation
0.467375	0.29525	218	Fixation
0.47055468749999996	0.29791666666666666	219	Fixation
0.472875	0.30213541666666666	219	Fixation
0.46503125	0.30705208333333334	222	Fixation
0.47059375000000003	0.31609375	223	Fixation
0.47837500000000005	0.326125	224	Fixation
0.48696875000000006	0.3314375	225	Fixation
0.4958125	0.33941666666666664	225	Fixation
0.5028984375000001	0.3467291666666667	227	Fixation
0.508984375	0.35115625	227	Fixation
0.5134921875	0.3569895833333333	228	Fixation
0.51615625	0.3584270833333333	229	Fixation
0.3841953125	0.7704479166666667	232	Fixation
0.3791328125	0.7688854166666667	233	Fixation
0.3781640625	0.76028125	234	Fixation
0.3753515625	0.7508333333333332	234	Fixation
0.3745234375	0.7400416666666667	236	Fixation
0.373453125	0.7280729166666667	236	Fixation
0.3725390625	0.7159583333333334	237	Fixation
0.37301562499999996	0.7048854166666667	238	Fixation
0.375046875	0.6946875	239	Fixation
0.37663281249999997	0.68596875	239	Fixation
0.37778125	0.68065625	240	Fixation
0.3770390625	0.6781666666666666	241	Fixation
0.3769921875	0.6748437500000001	242	Fixation
0.37553125	0.6743333333333333	242	Fixation
0.3744296875	0.67215625	244	Fixation
0.34171874999999996	0.7484999999999999	245	Fixation
0.343703125	0.7365520833333333	247	Fixation
0.34455468749999996	0.7325416666666666	248	Fixation
0.342140625	0.7385208333333334	252	Fixation
0.3465	0.73609375	252	Fixation
0.350765625	0.7294166666666667	254	Fixation
0.35034375	0.72590625	255	Fixation
0.35583593750000003	0.7227291666666668	256	Fixation
