xCoord	yCoord	Frame	BEventInfo
0.648109375	0.24786458333333333	2	Fixation
0.64265625	0.25796875	3	Fixation
0.6511015625	0.250125	3	Fixation
0.658984375	0.20509375	6	Fixation
0.6561484375	0.22945833333333335	7	Fixation
0.6595390625	0.21459375	8	Fixation
0.652546875	0.23376041666666666	9	Fixation
0.6523125000000001	0.22885416666666666	9	Fixation
0.666390625	0.24145833333333336	12	Fixation
0.6733671875	0.24285416666666665	13	Fixation
0.6706796875000001	0.23635416666666667	13	Fixation
0.8177031250000001	0.7120208333333333	16	Fixation
0.73503125	0.5920729166666666	17	Fixation
0.633328125	0.5815	19	Fixation
0.6052187499999999	0.5313125	20	Fixation
0.485828125	0.5996145833333333	23	Fixation
0.4881875	0.5641666666666667	23	Fixation
0.4761171875	0.5353333333333333	24	Fixation
0.47664062500000004	0.5777604166666667	25	Fixation
0.45345312499999996	0.5810520833333332	26	Fixation
0.463296875	0.6037708333333334	27	Fixation
0.46634374999999995	0.6111979166666667	28	Fixation
0.46216406250000003	0.6211354166666666	30	Fixation
0.4685859375	0.6234479166666667	31	Fixation
0.48129687499999996	0.6304895833333333	32	Fixation
0.479390625	0.6817604166666666	43	Fixation
0.48214843749999997	0.6838229166666667	43	Fixation
0.473328125	0.7108125	44	Fixation
0.488375	0.6897604166666667	45	Fixation
0.4912734375	0.7140625	46	Fixation
0.49390625000000005	0.7300729166666666	47	Fixation
0.507578125	0.7278854166666666	48	Fixation
0.5074296875	0.7311041666666667	49	Fixation
0.5626015625	0.29583333333333334	51	Fixation
0.5563906249999999	0.2971875	52	Fixation
0.5585546875	0.30264583333333334	52	Fixation
0.5464687500000001	0.27301041666666664	56	Fixation
0.5503125	0.2660625	57	Fixation
0.5532265625	0.2517083333333333	57	Fixation
0.5466249999999999	0.22703125	60	Fixation
0.54159375	0.23697916666666666	60	Fixation
0.5418828125	0.21825	61	Fixation
0.5447109375	0.23761458333333335	62	Fixation
0.55309375	0.22955208333333335	63	Fixation
0.5533828125	0.23933333333333331	63	Fixation
0.555953125	0.23885416666666667	64	Fixation
0.5722031249999999	0.23751041666666667	68	Fixation
0.5763515625	0.22119791666666666	69	Fixation
0.5753671875	0.22320833333333334	69	Fixation
0.5808046874999999	0.22612500000000002	70	Fixation
0.5776015625	0.22911458333333332	71	Fixation
0.5800859375	0.23258333333333334	72	Fixation
0.5799375	0.23016666666666669	72	Fixation
0.5873515625	0.22146875000000002	75	Fixation
0.5885234374999999	0.21246875	76	Fixation
0.5959375	0.21783333333333335	76	Fixation
0.6046328125	0.22191666666666665	79	Fixation
0.6012109375	0.21976041666666665	80	Fixation
0.609375	0.22549999999999998	80	Fixation
0.620375	0.21296874999999998	81	Fixation
0.622125	0.2140625	82	Fixation
0.6250234375	0.21342708333333332	83	Fixation
0.6156796875	0.19915625	83	Fixation
0.624375	0.21714583333333334	84	Fixation
0.6250390625	0.21579166666666666	85	Fixation
0.621109375	0.21598958333333332	86	Fixation
0.63634375	0.19860416666666666	90	Fixation
0.6412578124999999	0.20972916666666666	91	Fixation
0.0407890625	0.8994270833333334	105	Fixation
0.037828125000000004	0.8963958333333333	106	Fixation
0.5609140625	0.9824166666666667	118	Fixation
0.619640625	0.9785729166666666	121	Fixation
0.5874375	0.9380416666666667	122	Fixation
0.563703125	0.9529479166666667	123	Fixation
0.5512265625	0.9303333333333333	123	Fixation
0.4829921875	0.8908958333333333	128	Fixation
0.474328125	0.8984166666666666	129	Fixation
0.45092968750000006	0.8832187499999999	130	Fixation
0.52996875	0.4495416666666667	139	Fixation
0.5299765625	0.4570416666666667	140	Fixation
0.5144296875000001	0.46503125	142	Fixation
0.5170078124999999	0.464875	143	Fixation
0.5128203124999999	0.43802083333333336	145	Fixation
0.5204375	0.4419791666666667	146	Fixation
0.5205390624999999	0.47840625	147	Fixation
0.5147265625	0.47061458333333334	148	Fixation
0.511484375	0.48483333333333334	148	Fixation
0.510921875	0.49215625	149	Fixation
