xCoord	yCoord	Frame	BEventInfo
0.9830546874999999	0.7412291666666667	52	Fixation
0.9816015625000001	0.7151666666666666	53	Fixation
0.990546875	0.7400312499999999	56	Fixation
0.9911640625	0.7430416666666667	56	Fixation
0.595328125	0.8405729166666667	75	Fixation
0.5888203125	0.8568541666666667	76	Fixation
0.5946484375	0.85471875	77	Fixation
0.61034375	0.82496875	78	Fixation
0.6135390625	0.8241770833333334	79	Fixation
0.9198281250000001	0.6706145833333333	103	Fixation
0.9226015625	0.6664687499999999	104	Fixation
0.9288437500000001	0.6735520833333334	105	Fixation
0.9283359375	0.6658020833333332	105	Fixation
0.9354921875000001	0.66359375	106	Fixation
0.5905078125000001	0.80596875	109	Fixation
0.592703125	0.8027708333333333	110	Fixation
0.5934609375	0.8021666666666667	111	Fixation
0.593921875	0.8019583333333333	111	Fixation
0.59590625	0.8025625000000001	112	Fixation
0.59621875	0.7967708333333333	113	Fixation
0.6140156250000001	0.7784270833333333	115	Fixation
0.6111953125	0.7806770833333334	116	Fixation
0.613640625	0.7748645833333333	117	Fixation
0.6114531249999999	0.7785416666666667	118	Fixation
0.611921875	0.7751145833333334	119	Fixation
0.6422734375	0.7823333333333333	121	Fixation
0.6446562499999999	0.79046875	122	Fixation
0.6441250000000001	0.7825833333333333	123	Fixation
0.645234375	0.78265625	124	Fixation
0.6447812500000001	0.7776354166666667	124	Fixation
0.850984375	0.8463541666666666	137	Fixation
0.8513515625	0.8493229166666667	138	Fixation
0.8512578124999999	0.8491458333333333	139	Fixation
0.8541953124999999	0.8497291666666666	139	Fixation
0.85690625	0.8505729166666666	140	Fixation
0.85703125	0.8448541666666666	141	Fixation
0.62678125	0.7759479166666666	144	Fixation
0.6305625	0.7759583333333333	145	Fixation
0.6320703125	0.7779583333333334	146	Fixation
0.6322421874999999	0.7776041666666667	147	Fixation
0.6332109375	0.7781041666666667	148	Fixation
0.632546875	0.7754166666666666	148	Fixation
0.635890625	0.77440625	149	Fixation
0.6360546874999999	0.77240625	150	Fixation
0.639125	0.7703541666666667	151	Fixation
0.635734375	0.7725104166666666	151	Fixation
0.5999921875	0.7906041666666667	154	Fixation
0.6006875	0.7911458333333333	154	Fixation
0.600875	0.7920833333333334	155	Fixation
0.6000625	0.7905625000000001	156	Fixation
0.60071875	0.7963333333333333	157	Fixation
0.601671875	0.7960833333333334	158	Fixation
0.5855859375	0.8246875	161	Fixation
0.5861640625	0.82078125	162	Fixation
0.5865546875	0.8220208333333333	163	Fixation
0.5882734375	0.82140625	163	Fixation
0.5870625	0.8179166666666667	164	Fixation
0.5859921875	0.8138333333333333	165	Fixation
0.58890625	0.8108541666666667	166	Fixation
0.5888828125	0.80815625	167	Fixation
0.6230625	0.7892916666666667	170	Fixation
0.6252265625	0.7899166666666667	171	Fixation
0.62309375	0.7872708333333333	171	Fixation
0.6238984375000001	0.7883645833333334	172	Fixation
0.6252265625	0.7874375	173	Fixation
