xCoord	yCoord	Frame	LEventInfo
0.4458046875	0.24620833333333333	0	Fixation
0.44272656250000003	0.24702083333333333	1	Fixation
0.44328124999999996	0.2525625	2	Fixation
0.44120312500000003	0.25234375	2	Fixation
0.43899999999999995	0.25022916666666667	3	Fixation
0.432109375	0.247625	4	Fixation
0.4265703125	0.24008333333333332	5	Fixation
0.42465624999999996	0.23504166666666665	6	Fixation
0.4236328125	0.23697916666666666	7	Fixation
0.42200781249999997	0.23808333333333334	7	Fixation
0.41880468750000005	0.23835416666666667	8	Fixation
0.41760937499999995	0.231875	9	Fixation
0.41521093750000004	0.22296875000000002	10	Fixation
0.41186718750000006	0.22207291666666668	10	Fixation
0.41126562499999997	0.21890625	11	Fixation
0.4116328125	0.22397916666666667	12	Fixation
0.4147265625	0.2210625	12	Fixation
0.4149140625	0.2196875	13	Fixation
0.4136640625	0.21916666666666668	15	Fixation
0.4187890625	0.212375	15	Fixation
0.41880468750000005	0.21260416666666665	16	Fixation
0.4175703125	0.21346875	17	Fixation
0.412671875	0.21997916666666667	18	Fixation
0.4234765625	0.21079166666666668	19	Fixation
0.426546875	0.21217708333333332	19	Fixation
0.42368750000000005	0.2109375	20	Fixation
0.42275	0.21298958333333334	21	Fixation
0.42078125	0.21517708333333332	22	Fixation
0.4226953125	0.21473958333333334	22	Fixation
0.42171875	0.2151875	23	Fixation
0.42069531250000003	0.22135416666666666	24	Fixation
0.4205078125	0.22107291666666665	25	Fixation
0.4223125	0.21697916666666667	26	Fixation
0.42184375	0.21367708333333332	27	Fixation
0.4185390625	0.21930208333333334	27	Fixation
0.41624999999999995	0.21627083333333333	28	Fixation
0.41865625	0.21447916666666667	29	Fixation
0.41744531250000005	0.21470833333333333	30	Fixation
0.415984375	0.21567708333333335	31	Fixation
0.41556249999999995	0.2159375	31	Fixation
0.4118203125	0.21517708333333332	32	Fixation
0.414640625	0.21870833333333334	32	Fixation
0.414375	0.21566666666666665	33	Fixation
0.4164609375	0.21560416666666665	34	Fixation
0.4179375	0.21665625000000002	35	Fixation
0.4201015625	0.21840625	36	Fixation
0.41691406249999996	0.22255208333333334	37	Fixation
0.420328125	0.21991666666666668	38	Fixation
0.4214765625	0.227875	39	Fixation
0.422671875	0.22032291666666665	39	Fixation
0.42410156250000003	0.22617708333333333	40	Fixation
0.4255625	0.22362500000000002	41	Fixation
0.4297890625	0.21809375	42	Fixation
0.42967187500000004	0.22457291666666668	42	Fixation
0.4295625	0.2213125	43	Fixation
0.4286484375	0.22420833333333334	44	Fixation
0.42989062499999997	0.22235416666666669	45	Fixation
0.42978125	0.2233125	46	Fixation
0.430828125	0.22272916666666667	47	Fixation
0.42959375	0.22844791666666667	47	Fixation
0.4319921875	0.22705208333333332	48	Fixation
0.4331875	0.22802083333333334	49	Fixation
0.4403671875	0.2283125	50	Fixation
0.4404921875	0.22660416666666666	50	Fixation
0.44104687499999995	0.22473958333333333	51	Fixation
0.4414375	0.2259270833333333	52	Fixation
0.4425	0.2235	52	Fixation
0.44192968749999995	0.22308333333333333	53	Fixation
0.44415625	0.22519791666666666	55	Fixation
0.442921875	0.22616666666666668	55	Fixation
0.44475781249999996	0.22226041666666668	56	Fixation
0.44621875	0.2283125	57	Fixation
0.44646093750000004	0.2301875	58	Fixation
0.44692187499999997	0.23082291666666668	58	Fixation
0.446359375	0.23360416666666667	59	Fixation
0.4491171875	0.23579166666666668	60	Fixation
0.44765625	0.23538541666666665	61	Fixation
0.4469453125	0.23944791666666668	62	Fixation
0.4479453125	0.23503125	62	Fixation
0.4506015625	0.23188541666666668	63	Fixation
0.4509765625	0.23592708333333334	64	Fixation
0.451359375	0.2368125	65	Fixation
0.4550859375	0.23371875	66	Fixation
0.4545	0.23620833333333333	66	Fixation
0.45403125	0.23992708333333335	67	Fixation
0.4533125	0.23707291666666666	68	Fixation
0.45364843749999995	0.23733333333333334	69	Fixation
0.4542265625	0.23995833333333336	69	Fixation
0.4530546875	0.23919791666666665	70	Fixation
0.45329687500000004	0.24161458333333333	71	Fixation
0.45327343750000004	0.24313541666666666	72	Fixation
0.4538203125	0.24032291666666666	72	Fixation
0.4532109375	0.24182291666666667	73	Fixation
0.45403125	0.24201041666666667	74	Fixation
0.45459375	0.24326041666666667	75	Fixation
0.4568203125	0.24433333333333335	76	Fixation
0.43421093749999995	0.25587499999999996	77	Fixation
0.43321875	0.25575000000000003	78	Fixation
0.432359375	0.25503125	78	Fixation
0.4319921875	0.25608333333333333	79	Fixation
0.43346093750000003	0.25585416666666666	80	Fixation
0.4344765625	0.25790625	81	Fixation
0.4315703125	0.26028125	81	Fixation
0.4347890625	0.26344791666666667	82	Fixation
0.43503125000000004	0.26688541666666665	83	Fixation
0.4358671875	0.27176041666666667	84	Fixation
0.4365	0.27021875	85	Fixation
0.4381953125	0.2689166666666667	86	Fixation
0.4376953125	0.26908333333333334	87	Fixation
0.43860937499999997	0.26758333333333334	87	Fixation
0.4392578125	0.26646875	88	Fixation
0.44056249999999997	0.26765625	89	Fixation
0.4426015625	0.27087500000000003	89	Fixation
0.44337499999999996	0.27446875	90	Fixation
0.44301562499999997	0.271375	91	Fixation
0.44558593750000003	0.2755208333333333	92	Fixation
0.4451484375	0.2736458333333333	92	Fixation
0.4458203125	0.2749270833333333	93	Fixation
0.44829687500000004	0.27428125	94	Fixation
0.45039843749999997	0.2772395833333333	95	Fixation
0.4505078125	0.27620833333333333	96	Fixation
0.45159374999999996	0.275875	97	Fixation
0.45216406249999996	0.2779583333333333	98	Fixation
0.45304687499999996	0.2749166666666667	98	Fixation
0.45303125	0.2739895833333333	99	Fixation
0.4537109375	0.2772395833333333	100	Fixation
0.45349218750000003	0.27609375	101	Fixation
0.45389843750000003	0.27745833333333336	101	Fixation
0.45303125	0.2804375	102	Fixation
0.45618749999999997	0.28151041666666665	103	Fixation
0.4552421875	0.28015625	104	Fixation
0.4546796875	0.2801666666666666	105	Fixation
0.46246875000000004	0.27619791666666665	106	Fixation
0.46186718750000005	0.28008333333333335	106	Fixation
0.4645234375	0.275125	107	Fixation
0.463546875	0.27484375	108	Fixation
0.463296875	0.2783541666666667	109	Fixation
0.46485937499999996	0.27634375	109	Fixation
0.46350781249999995	0.27961458333333333	110	Fixation
0.463296875	0.27616666666666667	111	Fixation
0.46264062499999997	0.2737604166666667	112	Fixation
0.462859375	0.2765208333333333	112	Fixation
0.462125	0.27553125	113	Fixation
0.461609375	0.2765208333333333	114	Fixation
0.46158593750000004	0.27465625	115	Fixation
0.461609375	0.27953125	116	Fixation
0.46139843750000004	0.27879166666666666	117	Fixation
0.4612421875	0.2808645833333333	118	Fixation
0.4605	0.28169791666666666	118	Fixation
0.460640625	0.28028125	119	Fixation
0.46090625	0.27809375000000003	120	Fixation
0.4601484375	0.2760729166666666	121	Fixation
0.4631484375	0.27727083333333336	121	Fixation
0.4630078125	0.2780416666666667	122	Fixation
0.46290624999999996	0.28109375000000003	123	Fixation
0.46392187500000004	0.2803333333333333	124	Fixation
0.5234765625	0.6982812500000001	128	Fixation
0.5296171875	0.6944166666666667	129	Fixation
0.5191171875	0.6823229166666667	130	Fixation
0.5309999999999999	0.6961666666666667	130	Fixation
0.5250625	0.7002395833333334	131	Fixation
0.525390625	0.7049375	132	Fixation
0.5274062500000001	0.70003125	132	Fixation
0.5229765625	0.7212604166666666	133	Fixation
0.5133359375000001	0.76065625	134	Fixation
0.51265625	0.7654270833333333	135	Fixation
0.5150078125	0.7771875	136	Fixation
0.51690625	0.7726041666666668	137	Fixation
0.5158359375	0.8010208333333334	137	Fixation
0.5091640625	0.7771145833333333	138	Fixation
0.31970312500000003	0.8211770833333334	142	Fixation
0.31875	0.8322395833333334	143	Fixation
0.31749218749999997	0.8265208333333334	144	Fixation
0.3181015625	0.8261354166666667	145	Fixation
0.3180078125	0.8126041666666667	146	Fixation
0.32084375	0.8128229166666666	147	Fixation
0.323015625	0.8106354166666667	147	Fixation
0.323953125	0.8040625	148	Fixation
0.489765625	0.7083229166666667	152	Fixation
0.490921875	0.7200729166666666	152	Fixation
0.4849140625	0.7073333333333333	153	Fixation
0.486703125	0.68840625	154	Fixation
0.4896484375	0.7077395833333333	155	Fixation
0.48567968749999996	0.6952604166666667	156	Fixation
0.4775078125	0.7195729166666667	157	Fixation
0.48439062499999996	0.7300208333333333	157	Fixation
0.320984375	0.6925625	161	Fixation
0.312125	0.7004374999999999	162	Fixation
0.320828125	0.6771354166666667	163	Fixation
0.32117968750000003	0.6767916666666667	164	Fixation
0.3221953125	0.6783750000000001	164	Fixation
0.3216953125	0.6832291666666667	165	Fixation
0.323296875	0.67765625	166	Fixation
0.3231484375	0.680125	167	Fixation
0.323625	0.6776666666666666	168	Fixation
0.48687500000000006	0.6699895833333334	171	Fixation
0.4843125	0.681625	172	Fixation
0.4878046875	0.6824895833333334	172	Fixation
0.48732031249999996	0.6683229166666667	173	Fixation
0.48773437499999994	0.6707604166666666	174	Fixation
0.487296875	0.662375	175	Fixation
0.6591484375000001	0.8106458333333334	179	Fixation
0.6578671875000001	0.8048958333333334	180	Fixation
0.65678125	0.79425	181	Fixation
0.6559609375	0.7894687499999999	181	Fixation
0.6713515625	0.8361875	184	Fixation
0.6807265625000001	0.8648645833333333	184	Fixation
0.6833984375	0.88984375	185	Fixation
0.680875	0.8994375	186	Fixation
0.683359375	0.8897291666666667	187	Fixation
0.6771874999999999	0.8762291666666666	188	Fixation
0.66034375	0.8874375000000001	189	Fixation
0.64653125	0.895	190	Fixation
0.626375	0.8920520833333333	190	Fixation
0.6158046875000001	0.8724166666666666	191	Fixation
0.5966875	0.8564583333333334	192	Fixation
0.581328125	0.8733958333333334	192	Fixation
0.5812968749999999	0.8643958333333334	193	Fixation
0.5562265625	0.8636354166666667	194	Fixation
0.56734375	0.8845937500000001	195	Fixation
0.5797890625	0.8749479166666667	196	Fixation
0.563921875	0.88646875	197	Fixation
0.5738203125	0.86675	197	Fixation
0.5805	0.8671875	198	Fixation
0.5839375	0.8328125	199	Fixation
0.583390625	0.82615625	200	Fixation
0.5839765625	0.8438958333333333	201	Fixation
0.5814140625	0.8367604166666667	201	Fixation
0.5784453125	0.8255833333333332	202	Fixation
0.5799609375	0.8268125000000001	203	Fixation
0.5818046875	0.83140625	204	Fixation
0.582921875	0.8244062499999999	204	Fixation
0.6058515625	0.8244895833333333	205	Fixation
0.638046875	0.81109375	206	Fixation
0.636390625	0.8031354166666667	207	Fixation
0.63671875	0.7959791666666667	208	Fixation
0.6398203125	0.7983229166666667	209	Fixation
0.636015625	0.7980104166666667	209	Fixation
0.63584375	0.8073125	210	Fixation
0.6329921875	0.8000624999999999	211	Fixation
0.6060703125	0.9070416666666666	213	Fixation
0.6026796875	0.897375	214	Fixation
0.60096875	0.9143125	215	Fixation
0.6030625	0.9153749999999999	215	Fixation
0.6061484375	0.8946666666666666	217	Fixation
0.6080390625	0.8977395833333334	217	Fixation
0.61046875	0.8968645833333333	218	Fixation
0.621953125	0.8133958333333333	220	Fixation
0.6428984375	0.79878125	221	Fixation
0.6568515625	0.7943333333333332	222	Fixation
0.6522421875	0.7848124999999999	223	Fixation
0.65125	0.7876041666666667	224	Fixation
0.6504765625	0.7805729166666667	224	Fixation
0.6596640625	0.7848229166666666	225	Fixation
0.66453125	0.7822708333333334	226	Fixation
0.664765625	0.7919375	227	Fixation
0.66171875	0.7874270833333333	228	Fixation
0.6626171875	0.7913020833333333	229	Fixation
0.663703125	0.7920729166666667	229	Fixation
0.566484375	0.8285625	232	Fixation
0.5644218750000001	0.8260416666666667	233	Fixation
0.5662578125	0.8252604166666667	234	Fixation
0.4506328125	0.5818645833333334	240	Fixation
0.44553906249999997	0.5585520833333334	241	Fixation
0.4503515625	0.5591979166666667	242	Fixation
0.45046875000000003	0.5655625000000001	243	Fixation
0.453	0.5666354166666667	244	Fixation
0.428296875	0.23702083333333332	248	Fixation
0.43266406249999995	0.23880208333333333	248	Fixation
0.43892968750000005	0.23989583333333334	249	Fixation
0.44067187499999994	0.23776041666666667	250	Fixation
0.4420859375	0.23816666666666667	251	Fixation
0.4445	0.23508333333333334	252	Fixation
0.44123437499999996	0.23617708333333332	252	Fixation
0.4244296875	0.24248958333333331	252	Fixation
0.42516406250000005	0.23828125	254	Fixation
0.42680468749999995	0.233125	255	Fixation
0.42756249999999996	0.2309375	256	Fixation
0.4288046875	0.23014583333333333	257	Fixation
0.42922656249999996	0.23165624999999998	257	Fixation
0.43051562499999996	0.23408333333333334	258	Fixation
0.43274999999999997	0.23267708333333334	258	Fixation
0.43315625	0.2328125	260	Fixation
0.4341875	0.23461458333333332	261	Fixation
0.435765625	0.23830208333333333	261	Fixation
0.435015625	0.24101041666666667	262	Fixation
0.4358984375	0.24026041666666667	263	Fixation
0.43735156249999996	0.24106249999999999	264	Fixation
0.4389453125	0.242875	264	Fixation
0.44125	0.24221875	265	Fixation
0.44425	0.2474375	266	Fixation
0.4449921875	0.24626041666666668	267	Fixation
0.447984375	0.24887499999999999	267	Fixation
0.45267187499999995	0.24690625	268	Fixation
0.4545078125	0.24764583333333334	269	Fixation
0.4568359375	0.24801041666666668	270	Fixation
0.46121093750000003	0.24952083333333333	271	Fixation
0.46478125	0.2519791666666667	272	Fixation
0.46684374999999995	0.25103125	272	Fixation
0.46971093750000004	0.26235416666666667	274	Fixation
0.472265625	0.21009375	277	Fixation
0.47645312500000003	0.22323958333333332	277	Fixation
0.47623437500000004	0.22696875	278	Fixation
0.4781015625	0.2275	279	Fixation
0.479046875	0.22732291666666665	280	Fixation
0.479609375	0.22705208333333332	280	Fixation
0.47944531250000005	0.2288125	281	Fixation
0.47982031249999996	0.2273125	282	Fixation
0.47945312500000004	0.22845833333333332	283	Fixation
0.47874218749999997	0.2275	284	Fixation
0.47678906249999997	0.22666666666666666	284	Fixation
0.477234375	0.22745833333333335	285	Fixation
0.4769609375	0.230125	286	Fixation
0.4771640625	0.22878125	287	Fixation
0.47634375	0.2278125	288	Fixation
0.47565625	0.229375	289	Fixation
0.4760859375	0.22730208333333335	289	Fixation
0.4761875	0.22925	290	Fixation
0.47546875	0.2335625	291	Fixation
0.474703125	0.23253125	291	Fixation
0.476625	0.23171875	292	Fixation
0.47564062500000004	0.23576041666666667	292	Fixation
0.475234375	0.23570833333333333	294	Fixation
0.47944531250000005	0.23757291666666666	295	Fixation
0.478828125	0.23598958333333334	296	Fixation
0.4814140625	0.23975	296	Fixation
0.47957031250000004	0.24792708333333333	297	Fixation
0.48200000000000004	0.24716666666666667	298	Fixation
0.4828203125	0.23721874999999998	299	Fixation
0.4817421875	0.23790624999999999	300	Fixation
0.48048437499999996	0.23790624999999999	300	Fixation
0.48046875	0.23646874999999998	301	Fixation
0.4813515625	0.23563541666666668	302	Fixation
0.483109375	0.23965625	303	Fixation
0.48360156249999997	0.2428125	303	Fixation
0.4855078125	0.25066666666666665	304	Fixation
0.48439062499999996	0.24841666666666665	305	Fixation
0.4829609375	0.25021875	306	Fixation
0.4817421875	0.253375	307	Fixation
0.480375	0.24939583333333332	308	Fixation
0.48217187499999997	0.256625	308	Fixation
0.4817421875	0.25427083333333333	309	Fixation
0.4803671875	0.2526041666666667	310	Fixation
0.48010156249999997	0.2534270833333333	311	Fixation
0.4780390625	0.25277083333333333	311	Fixation
0.4770625	0.25145833333333334	312	Fixation
0.47532031249999995	0.25319791666666663	312	Fixation
0.47203125	0.2518333333333333	313	Fixation
0.4703046875	0.24247916666666666	315	Fixation
0.466140625	0.25104166666666666	316	Fixation
0.46415625	0.24335416666666668	316	Fixation
0.4630078125	0.23933333333333331	317	Fixation
0.4615078125	0.24203125	318	Fixation
0.45746875	0.24102083333333332	319	Fixation
0.45402343749999996	0.2378333333333333	319	Fixation
0.44847656249999995	0.231875	320	Fixation
0.448078125	0.23308333333333334	321	Fixation
0.44627343750000004	0.23099999999999998	322	Fixation
0.44236718750000004	0.23153125000000002	323	Fixation
0.4417109375	0.22210416666666666	324	Fixation
0.4373828125	0.21853124999999998	324	Fixation
0.4332109375	0.21080208333333333	325	Fixation
0.42982812499999995	0.20853125	326	Fixation
0.42888281250000004	0.20410416666666667	327	Fixation
0.4276640625	0.20402083333333335	327	Fixation
0.43108593749999996	0.2063958333333333	328	Fixation
0.432421875	0.20995833333333333	329	Fixation
0.433875	0.21022916666666666	330	Fixation
0.43393750000000003	0.210875	330	Fixation
0.4351484375	0.20645833333333333	331	Fixation
0.43796875	0.2146354166666667	332	Fixation
0.43997656249999995	0.22321875	332	Fixation
0.43921875000000005	0.2203125	333	Fixation
0.440453125	0.222375	335	Fixation
0.4399375	0.22073958333333332	336	Fixation
0.44126562500000005	0.22135416666666666	336	Fixation
0.44255468750000004	0.22255208333333334	337	Fixation
0.44400000000000006	0.2224479166666667	338	Fixation
0.4487109375	0.22745833333333335	339	Fixation
0.44832031250000004	0.22278125000000001	339	Fixation
0.4498828125	0.21778124999999998	340	Fixation
0.44973437499999996	0.21283333333333332	341	Fixation
0.44490625	0.22283333333333333	342	Fixation
0.44614843750000005	0.2145625	343	Fixation
0.44800000000000006	0.21863541666666667	343	Fixation
0.44699999999999995	0.21988541666666667	344	Fixation
0.445	0.21528124999999998	345	Fixation
0.442125	0.21228125	346	Fixation
0.44702343750000006	0.22241666666666668	347	Fixation
0.4458984375	0.21928124999999998	348	Fixation
0.446765625	0.21732291666666667	348	Fixation
0.44909375	0.21734375	349	Fixation
0.4494765625	0.21353125	350	Fixation
0.4470546875	0.21701041666666668	351	Fixation
0.44944531249999997	0.21160416666666665	351	Fixation
0.4473828125	0.21023958333333334	352	Fixation
0.4443046875	0.19329166666666667	352	Fixation
0.4420625	0.19982291666666668	353	Fixation
0.44000781250000004	0.20117708333333334	354	Fixation
0.438921875	0.19872916666666668	355	Fixation
0.43825000000000003	0.19688541666666665	356	Fixation
0.44010156250000004	0.1936041666666667	357	Fixation
0.43810937499999997	0.19921875	358	Fixation
0.4391328125	0.19861458333333332	359	Fixation
0.43764843750000004	0.19940625	359	Fixation
0.436125	0.20069791666666664	360	Fixation
0.4352265625	0.19814583333333333	361	Fixation
0.432359375	0.20435416666666667	362	Fixation
0.4333125	0.20295833333333332	362	Fixation
0.42767968749999996	0.21080208333333333	363	Fixation
0.42857031250000005	0.21164583333333334	364	Fixation
0.425375	0.2021666666666667	365	Fixation
0.42816406249999994	0.20661458333333332	366	Fixation
0.42532031249999996	0.20066666666666666	366	Fixation
0.42771875000000004	0.1947708333333333	368	Fixation
0.426359375	0.19783333333333333	368	Fixation
0.42698437499999997	0.18713541666666667	369	Fixation
0.4234453125	0.17907291666666666	370	Fixation
0.4225703125	0.17858333333333334	371	Fixation
0.4230078125	0.18319791666666668	371	Fixation
0.42582031249999996	0.18178124999999998	372	Fixation
0.4288125	0.18823958333333335	372	Fixation
0.430578125	0.18955208333333334	373	Fixation
0.4331015625	0.19255208333333332	375	Fixation
0.45435156250000003	0.20021875	375	Fixation
0.4538046875	0.20029166666666667	376	Fixation
0.4567421875	0.19659374999999998	377	Fixation
0.45665625	0.21214583333333334	378	Fixation
0.45835156250000003	0.21062499999999998	379	Fixation
0.4622890625	0.21151041666666667	379	Fixation
