xCoord	yCoord	Frame	BEventInfo
0.819328125	0.37465625	23	Fixation
0.8178671874999999	0.35163541666666664	24	Fixation
0.8490781249999999	0.39760416666666665	26	Fixation
0.846078125	0.3959479166666667	27	Fixation
0.8502421874999999	0.395125	28	Fixation
0.8458828125	0.39135416666666667	29	Fixation
0.8446718750000001	0.39765625	29	Fixation
0.8443984375	0.5303854166666667	33	Fixation
0.8439765625	0.5317500000000001	33	Fixation
0.8418749999999999	0.5326041666666667	34	Fixation
0.832453125	0.5339062499999999	35	Fixation
0.8268906250000001	0.5316562499999999	36	Fixation
0.7895703125	0.5350416666666666	38	Fixation
0.7860703124999999	0.5167499999999999	39	Fixation
0.77909375	0.5140833333333333	40	Fixation
0.765765625	0.5223958333333333	41	Fixation
0.7514453125	0.52015625	41	Fixation
0.7376406249999999	0.5183333333333333	42	Fixation
0.72471875	0.5201770833333333	43	Fixation
0.715953125	0.5157395833333334	44	Fixation
0.7030390625	0.5119583333333334	45	Fixation
0.8824765625	0.5870729166666667	47	Fixation
0.8787890624999999	0.5689791666666667	48	Fixation
0.8636250000000001	0.5623645833333334	49	Fixation
0.86465625	0.54334375	52	Fixation
0.8642265625000001	0.5494270833333333	53	Fixation
0.862125	0.5524166666666667	54	Fixation
0.85803125	0.5542708333333334	55	Fixation
0.854109375	0.5566875	56	Fixation
0.8570546875	0.46738541666666666	58	Fixation
0.8510781250000001	0.45977083333333335	59	Fixation
0.8421406250000001	0.45822916666666663	60	Fixation
0.1633125	0.5856041666666666	108	Fixation
0.15621093749999998	0.5938958333333333	108	Fixation
0.1571796875	0.6033229166666667	109	Fixation
0.160609375	0.61559375	110	Fixation
0.49965624999999997	0.5996041666666667	120	Fixation
0.49498437500000003	0.596125	121	Fixation
0.4883984375	0.623	122	Fixation
0.48171093750000005	0.621375	123	Fixation
0.4762578125	0.6257916666666666	124	Fixation
0.4718671875	0.62315625	124	Fixation
0.47035937499999997	0.6284270833333333	125	Fixation
0.46742968749999997	0.63190625	126	Fixation
0.463515625	0.6275	127	Fixation
