xCoord	yCoord	Frame	BEventInfo
0.637328125	0.5631770833333333	3	Saccade
0.6096015625	0.54296875	3	Saccade
0.60040625	0.53253125	4	Saccade
0.6221796875	0.41729166666666667	5	Saccade
0.63178125	0.3705625	6	Fixation
0.635265625	0.34976041666666663	6	Fixation
0.6390234375	0.33225	7	Fixation
0.639140625	0.32009375	8	Fixation
0.637421875	0.304625	9	Fixation
0.636421875	0.29855208333333333	10	Fixation
0.6464218749999999	0.28620833333333334	19	Fixation
0.6461796875	0.28780208333333335	20	Fixation
0.6454453124999999	0.28991666666666666	21	Fixation
0.6447890625	0.28840625000000003	22	Saccade
0.6420234375	0.2786770833333333	23	Saccade
0.6423281249999999	0.28097916666666667	23	Fixation
0.6432578125	0.27796875000000004	24	Fixation
0.6447421875	0.27226041666666667	25	Fixation
0.6462734375	0.2743541666666667	26	Saccade
0.6462578125	0.2665520833333333	26	Saccade
0.6482109375	0.26846875000000003	27	Saccade
0.649859375	0.2635104166666667	28	Fixation
0.649625	0.26444791666666667	29	Fixation
0.6503046875	0.26135416666666667	30	Fixation
0.6510703125	0.25957291666666665	31	Fixation
0.6506640625	0.2571875	31	Fixation
0.651078125	0.2541875	32	Fixation
0.6501328125	0.25475	33	Fixation
0.652546875	0.25115625	34	Fixation
0.652828125	0.2501979166666667	35	Fixation
0.653234375	0.24925	35	Fixation
0.6537499999999999	0.25056249999999997	36	Fixation
0.6535234375	0.25009375	37	Fixation
0.6538046875	0.24839583333333334	38	Fixation
0.6527890625	0.24932291666666667	39	Fixation
0.6532421875	0.24659375	39	Fixation
0.6532109375	0.24973958333333332	40	Fixation
0.651078125	0.2469375	41	Fixation
0.6524609375	0.24451041666666665	42	Fixation
0.6525703125	0.24901041666666668	43	Fixation
0.6513671875	0.24714583333333331	43	Fixation
0.6509921875	0.24939583333333332	44	Fixation
0.6524453125	0.24817708333333333	45	Fixation
0.6523671875	0.24644791666666668	46	Fixation
0.656140625	0.24664583333333334	46	Fixation
0.659140625	0.24465625	47	Fixation
0.6593828125	0.24881250000000002	48	Fixation
0.6581015625	0.2469375	49	Fixation
0.65759375	0.24989583333333334	50	Fixation
0.6580390625	0.25166666666666665	50	Fixation
0.6569921875	0.24764583333333334	51	Fixation
0.6568906250000001	0.2504895833333333	52	Fixation
0.655203125	0.24778125	53	Fixation
0.65478125	0.24938541666666666	54	Fixation
0.6541640625	0.25257291666666665	54	Fixation
0.653546875	0.24971875	55	Fixation
0.653296875	0.2503229166666667	56	Fixation
0.6527499999999999	0.24759375	57	Fixation
0.6547734375	0.25264583333333335	58	Saccade
0.656515625	0.25507291666666665	59	Saccade
0.6616953125	0.2523229166666667	59	Saccade
0.6632890625	0.24947916666666667	60	Fixation
0.6658515625	0.24855208333333334	61	Fixation
0.663828125	0.24577083333333333	62	Fixation
0.66165625	0.23317708333333334	63	Fixation
0.6556484375	0.22273958333333335	63	Fixation
0.6509453125	0.21560416666666665	64	Fixation
0.6449921875	0.20370833333333332	65	Fixation
0.6359453125	0.19605208333333335	66	Fixation
